Name,dataTime,XAcc,YAcc,ZAcc,Acc,Shake,XOri,YOri,ZOri,XGyr,YGyr,ZGyr,Timestamp
칼만2,0.236,4.0229483,3.9044616,4.4260783,7.142765752409409,0,-17.737803,13.980226,270.41794,0.20647246,-0.54367006,0.057421334,2017-02-20 16:04:04
칼만2,0.356,4.148989,3.9893603,4.4798975,7.293736275145239,0,-15.351187,9.845433,270.391,-0.16249016,0.1001819,-0.007330383,2017-02-20 16:04:04
칼만2,0.476,4.2204647,4.031261,4.567919,7.411428288918411,0,-15.351187,9.845433,270.391,-0.16249016,0.1001819,-0.007330383,2017-02-20 16:04:04
칼만2,0.596,4.2101493,3.9816144,4.47175,7.319505173770069,0,-12.83591,9.106779,268.33646,0.007330383,0.766025,0.02443461,2017-02-20 16:04:04
칼만2,0.717,4.087143,3.8659816,4.4409094,7.167442164893621,0,-10.332403,3.5012658,268.7071,-0.18936823,0.27000242,0.06352998,2017-02-20 16:04:04
칼만2,0.837,4.0221124,3.7786674,4.3131614,7.004218488970718,0,-10.332403,3.5012658,268.7071,-0.18936823,0.27000242,0.06352998,2017-02-20 16:04:05
칼만2,0.938,3.888296,3.6594024,4.2230062,6.8076319233027105,0,-9.258647,0.45066166,268.6894,-0.030543262,0.2968805,0.07086037,2017-02-20 16:04:05
칼만2,1.057,3.7516,3.5452754,4.117458,6.602797896470196,0,-9.258647,0.45066166,268.6894,-0.030543262,0.2968805,0.07086037,2017-02-20 16:04:05
칼만2,1.178,3.616918,3.4220386,4.0091324,6.392619713662054,0,-8.906869,-2.7689898,269.81787,0.0842994,0.51068336,0.04886922,2017-02-20 16:04:05
칼만2,1.296,3.4849615,3.3044567,3.9015968,6.187636733625506,0,-9.359872,-6.7907248,271.31024,0.013439035,0.37018433,0.015882496,2017-02-20 16:04:05
칼만2,1.416,3.3421042,3.1792881,3.7607765,5.951552203071866,0,-9.359872,-6.7907248,271.31024,0.013439035,0.37018433,0.015882496,2017-02-20 16:04:05
칼만2,1.517,3.181427,3.0423224,3.6147473,5.695928482518441,0,-9.532037,-10.68432,271.42017,0.043982297,0.5131268,0.002443461,2017-02-20 16:04:05
칼만2,1.618,3.0096595,2.8716345,3.464168,5.413390389958193,0,-9.672241,-15.238608,271.80798,0.0036651916,0.4447099,-0.02565634,2017-02-20 16:04:05
칼만2,1.738,2.837191,2.7262766,3.314189,5.144520007391952,0,-9.672241,-15.238608,271.80798,0.0036651916,0.4447099,-0.02565634,2017-02-20 16:04:05
칼만2,1.858,2.6643548,2.5518887,3.1249595,4.834903737159219,0,-9.530591,-19.306738,271.7824,-0.018325957,0.4251622,-0.013439035,2017-02-20 16:04:06
칼만2,1.979,2.4689837,2.377152,2.9944031,4.551173673137222,0,-9.005457,-22.72399,271.89856,0.103847094,0.07941248,-0.11484267,2017-02-20 16:04:06
칼만2,2.099,2.2898078,2.2352905,2.8084142,4.257573713054521,0,-9.005457,-22.72399,271.89856,0.103847094,0.07941248,-0.11484267,2017-02-20 16:04:06
칼만2,2.216,2.1039739,2.05028,2.636448,3.9473044036223857,0,-9.858401,-27.393244,274.11133,-0.043982297,0.28344148,-0.018325957,2017-02-20 16:04:06
칼만2,2.317,1.9219463,1.890123,2.4803655,3.6631483193046877,0,-9.858401,-27.393244,274.11133,-0.043982297,0.28344148,-0.018325957,2017-02-20 16:04:06
칼만2,2.441,1.7210395,1.711516,2.309183,3.350162646217748,0,-9.527994,-30.288618,274.72418,-0.010995574,0.36041048,-0.05131268,2017-02-20 16:04:06
칼만2,2.557,1.5256001,1.5394506,2.1074786,3.0230497860202106,0,-9.266499,-35.048042,275.11584,-0.009773844,0.5204572,-0.015882496,2017-02-20 16:04:06
칼만2,2.677,1.3314674,1.3512583,1.9205619,2.6994929881860474,0,-9.266499,-35.048042,275.11584,-0.009773844,0.5204572,-0.015882496,2017-02-20 16:04:06
칼만2,2.798,1.1313565,1.1808875,1.7584261,2.401358973369691,0,-9.494655,-38.394672,276.62598,0.009773844,0.19058995,-0.010995574,2017-02-20 16:04:07
칼만2,2.918,0.94478667,1.0072821,1.5418909,2.0699436165995264,0,-9.448905,-42.6052,275.8435,0.056199603,0.44593164,0.0012217305,2017-02-20 16:04:07
칼만2,3.037,0.7358673,0.82347465,1.3407215,1.7369931822523013,0,-9.448905,-42.6052,275.8435,0.056199603,0.44593164,0.0012217305,2017-02-20 16:04:07
칼만2,3.138,0.51033294,0.633515,1.1339853,1.3956015136359177,0,-9.845991,-46.520084,277.54968,-0.004886922,0.3042109,-0.017104227,2017-02-20 16:04:07
칼만2,3.24,0.31141916,0.44851223,0.94243884,1.089190561221006,0,-10.224241,-51.265934,279.01498,-0.02076942,0.17959438,0.0,2017-02-20 16:04:07
칼만2,3.359,0.11281274,0.26515415,0.77675045,0.8284773347399141,0,-10.224241,-51.265934,279.01498,-0.02076942,0.17959438,0.0,2017-02-20 16:04:07
칼만2,3.479,-0.053968463,0.11059393,0.60067964,0.6131554757509994,0,-10.142257,-54.125683,280.4339,0.02687807,0.31520647,-0.0036651916,2017-02-20 16:04:07
칼만2,3.6,-0.23333293,-0.050569743,0.42227763,0.48509787911648994,0,-10.323622,-57.984093,281.44806,0.013439035,0.48258355,0.0012217305,2017-02-20 16:04:07
칼만2,3.717,-0.43052202,-0.22034654,0.24268675,0.5411087408056134,0,-10.323622,-57.984093,281.44806,0.013439035,0.48258355,0.0012217305,2017-02-20 16:04:07
칼만2,3.839,-0.5891575,-0.3613865,0.07361174,0.6950722848085377,0,-10.270836,-61.226143,280.7052,0.007330383,0.204029,0.02443461,2017-02-20 16:04:08
칼만2,3.958,-0.7546758,-0.51503175,-0.07338942,0.9166129427819008,0,-10.412205,-63.975502,279.70142,0.017104227,0.119729586,0.012217305,2017-02-20 16:04:08
칼만2,4.079,-0.8888323,-0.634149,-0.21966632,1.1137419226102474,0,-10.412205,-63.975502,279.70142,0.017104227,0.119729586,0.012217305,2017-02-20 16:04:08
칼만2,4.199,-1.0560412,-0.7870465,-0.34708717,1.362033329099708,0,-10.622511,-65.98224,280.3448,0.012217305,0.16493362,-0.021991149,2017-02-20 16:04:08
칼만2,4.319,-1.158359,-0.8748486,-0.4392914,1.5166188361361228,0,-10.545926,-67.63742,281.97516,0.017104227,0.10140363,0.015882496,2017-02-20 16:04:08
칼만2,4.445,-1.2609237,-0.966518,-0.5388669,1.6776361980730068,0,-10.545926,-67.63742,281.97516,0.017104227,0.10140363,0.015882496,2017-02-20 16:04:08
칼만2,4.561,-1.3252909,-1.0142854,-0.59780556,1.7727217688525905,0,-10.778374,-68.59738,281.3948,0.0061086523,0.036651913,0.02443461,2017-02-20 16:04:08
칼만2,4.68,-1.3818115,-1.0727178,-0.6529571,1.8672116696100562,0,-11.351078,-68.999565,281.63986,0.010995574,0.017104227,0.02565634,2017-02-20 16:04:08
칼만2,4.8,-1.4337666,-1.1119869,-0.69395685,1.9426213210419123,0,-11.351078,-68.999565,281.63986,0.010995574,0.017104227,0.02565634,2017-02-20 16:04:09
칼만2,4.92,-1.4820263,-1.1599833,-0.7168896,2.013925023161708,0,-11.411619,-69.57518,280.98712,-0.017104227,0.0036651916,-0.004886922,2017-02-20 16:04:09
칼만2,5.037,-1.5002723,-1.1746715,-0.7481733,2.0470548069851007,0,-11.467813,-69.322426,280.51413,-0.0061086523,-0.008552114,-0.0012217305,2017-02-20 16:04:09
칼만2,5.139,-1.5335907,-1.2014042,-0.7630251,2.0922427566266575,0,-11.467813,-69.322426,280.51413,-0.0061086523,-0.008552114,-0.0012217305,2017-02-20 16:04:09
칼만2,5.258,-1.5212934,-1.1980205,-0.76816237,2.0831850754780574,0,-11.558956,-69.15691,280.2383,0.007330383,-0.034208454,0.034208454,2017-02-20 16:04:09
칼만2,5.359,-1.5320914,-1.1964034,-0.7496175,2.083413418802098,0,-11.558956,-69.15691,280.2383,0.007330383,-0.034208454,0.034208454,2017-02-20 16:04:09
칼만2,5.478,-1.5264707,-1.1970112,-0.71418226,2.0671247826322126,0,-11.641856,-68.58496,279.91165,-0.07452556,-0.19792034,0.014660766,2017-02-20 16:04:09
칼만2,5.6,-1.4673033,-1.1434722,-0.6440993,1.9685963186820268,0,-11.654133,-66.5258,278.13287,-0.10873401,-0.38240165,-0.002443461,2017-02-20 16:04:09
칼만2,5.72,-1.3840722,-1.071347,-0.5307787,1.828979561800828,0,-11.654133,-66.5258,278.13287,-0.10873401,-0.38240165,-0.002443461,2017-02-20 16:04:09
칼만2,5.841,-1.2225426,-0.92290545,-0.3636609,1.5743615300721718,0,-11.340912,-62.41775,276.09354,-0.09285152,-0.4605924,0.0036651916,2017-02-20 16:04:10
칼만2,5.958,-1.0266819,-0.76184654,-0.1120165,1.2833680586639706,0,-10.940067,-55.390045,274.41986,-0.1966986,-1.0384709,0.018325957,2017-02-20 16:04:10
칼만2,6.059,-0.72153836,-0.49347344,0.19664888,0.8959935439099557,0,-10.940067,-55.390045,274.41986,-0.1966986,-1.0384709,0.018325957,2017-02-20 16:04:10
칼만2,6.18,-0.354549,-0.18849678,0.5694106,0.6967528117999492,0,-9.984021,-45.069927,272.16833,-0.19303341,-1.1643091,-0.052534413,2017-02-20 16:04:10
칼만2,6.299,0.0845604,0.19631584,0.9959658,1.0186452783615345,0,-8.244842,-32.995552,270.0704,-0.18081611,-1.0054842,0.029321533,2017-02-20 16:04:10
칼만2,6.42,0.55663097,0.62302524,1.4075931,1.636861908088333,0,-8.244842,-32.995552,270.0704,-0.18081611,-1.0054842,0.029321533,2017-02-20 16:04:10
칼만2,6.54,1.0634779,1.0752811,1.8109065,2.359363724245021,0,-7.2241316,-22.481775,268.52844,-0.07819075,-0.9602802,0.021991149,2017-02-20 16:04:10
칼만2,6.659,1.5097347,1.4677002,2.2388785,3.0734377990251867,0,-5.916933,-12.442151,267.15173,-0.06352998,-0.39950588,0.11362094,2017-02-20 16:04:10
칼만2,6.779,1.9680555,1.8739963,2.6254292,3.778621787447598,0,-5.916933,-12.442151,267.15173,-0.06352998,-0.39950588,0.11362094,2017-02-20 16:04:11
칼만2,6.899,2.4485672,2.340685,3.0008068,4.5253870947698145,0,-5.952288,-4.423444,267.08414,0.057421334,-1.0812315,0.09285152,2017-02-20 16:04:11
칼만2,7.018,2.9039366,2.6939766,3.341445,5.182240108481398,0,-6.758287,8.943625,269.26233,-0.1966986,-1.4990633,-0.30543262,2017-02-20 16:04:11
칼만2,7.14,3.3023627,3.1155407,3.656631,5.8295062922857515,0,-6.758287,8.943625,269.26233,-0.1966986,-1.4990633,-0.30543262,2017-02-20 16:04:11
칼만2,7.26,3.7495005,3.5185506,3.9748425,6.499101934007774,0,-6.672734,18.608444,265.0228,0.20769419,-0.99082345,0.019547688,2017-02-20 16:04:11
칼만2,7.379,4.0948367,3.8337696,4.2015433,7.008455114973597,0,-8.194536,30.422653,267.5267,-0.07819075,-0.7733554,-0.18325958,2017-02-20 16:04:11
칼만2,7.497,4.407017,4.095984,4.4456472,7.480819810384896,0,-8.194536,30.422653,267.5267,-0.07819075,-0.7733554,-0.18325958,2017-02-20 16:04:11
칼만2,7.618,4.588955,4.2997885,4.538735,7.755436986269381,0,-7.5638857,37.043083,265.4068,0.20891592,-0.535118,-0.05375614,2017-02-20 16:04:11
칼만2,7.739,4.777727,4.462177,4.6613064,8.029039511229685,0,-8.444424,43.77165,265.84888,0.04153884,-0.5216789,0.09040806,2017-02-20 16:04:11
칼만2,7.859,4.8843117,4.558395,4.709198,8.173861417891665,0,-8.444424,43.77165,265.84888,0.04153884,-0.5216789,0.09040806,2017-02-20 16:04:12
칼만2,7.98,5.0096393,4.66679,4.741233,8.327947146650304,0,-8.268071,49.842262,263.261,-0.028099801,-0.5888741,0.087964594,2017-02-20 16:04:12
칼만2,8.099,5.0545697,4.7067633,4.776265,8.397321254558303,0,-8.233389,55.332104,263.20844,-0.043982297,-0.408058,0.06841691,2017-02-20 16:04:12
칼만2,8.2,5.1010737,4.7563596,4.761016,8.444594843567424,0,-8.233389,55.332104,263.20844,-0.043982297,-0.408058,0.06841691,2017-02-20 16:04:12
칼만2,8.318,5.1082287,4.7437024,4.7299757,8.424332791332642,0,-8.465032,59.329853,263.3675,0.002443461,-0.21135938,0.10873401,2017-02-20 16:04:12
칼만2,8.44,5.1117992,4.7467055,4.7008076,8.411854534100708,0,-8.465032,59.329853,263.3675,0.002443461,-0.21135938,0.10873401,2017-02-20 16:04:12
칼만2,8.558,5.093377,4.7211533,4.6330457,8.348466369809481,0,-7.4399996,62.91988,261.32346,-0.02076942,-0.32742378,0.05497787,2017-02-20 16:04:12
칼만2,8.677,5.0680466,4.725107,4.496099,8.259941900152798,0,-7.437511,67.51814,261.38953,0.119729586,-0.6450737,-0.019547688,2017-02-20 16:04:12
칼만2,8.779,4.9479985,4.6235394,4.366613,8.057736328048202,0,-7.437511,67.51814,261.38953,0.119729586,-0.6450737,-0.019547688,2017-02-20 16:04:13
칼만2,8.897,4.8196697,4.496941,4.2807546,7.859806299350445,0,-8.826355,74.41506,263.7967,0.018325957,-0.28099802,0.009773844,2017-02-20 16:04:13
칼만2,8.998,4.7711315,4.4632688,4.2782993,7.809501207220025,0,-8.711742,76.104164,261.63043,0.008552114,-0.057421334,-0.080634214,2017-02-20 16:04:13
칼만2,9.117,4.728597,4.4275136,4.229775,7.736504634374314,0,-8.711742,76.104164,261.63043,0.008552114,-0.057421334,-0.080634214,2017-02-20 16:04:13
칼만2,9.218,4.6723895,4.363671,4.2856545,7.696731881962125,0,-8.784463,74.658516,261.0863,-0.09773844,1.1337659,0.19058995,2017-02-20 16:04:13
칼만2,9.319,4.671709,4.330031,4.394145,7.738381205720289,0,-8.784463,74.658516,261.0863,-0.09773844,1.1337659,0.19058995,2017-02-20 16:04:13
칼만2,9.441,4.738677,4.38334,4.489529,7.862862093451317,0,-7.223675,62.71186,259.76007,-0.019547688,0.7965683,0.1160644,2017-02-20 16:04:13
칼만2,9.558,4.7297854,4.369145,4.5853233,7.9047762591555335,0,-6.036896,53.28425,260.4331,-0.042760566,1.3011429,0.029321533,2017-02-20 16:04:13
칼만2,9.659,4.7160277,4.3478136,4.6521125,7.923796522587371,0,-6.036896,53.28425,260.4331,-0.042760566,1.3011429,0.029321533,2017-02-20 16:04:13
칼만2,9.76,4.679212,4.3099446,4.693005,7.90537445369626,0,-5.108418,39.940304,260.8011,-0.056199603,1.3390167,0.06719518,2017-02-20 16:04:13
칼만2,9.879,4.600515,4.2170973,4.6463413,7.78056131836134,0,-5.108418,39.940304,260.8011,-0.056199603,1.3390167,0.06719518,2017-02-20 16:04:14
칼만2,10.0,4.4261923,4.0698333,4.594167,7.567106025953715,0,-4.411745,26.51306,262.44827,-0.1160644,1.319469,0.043982297,2017-02-20 16:04:14
칼만2,10.119,4.2874236,3.9356103,4.4467483,7.324247378722677,0,-4.092076,14.449546,262.9894,0.037873644,0.8784242,0.028099801,2017-02-20 16:04:14
칼만2,10.24,4.0476656,3.7316418,4.2794914,6.973004655469245,0,-4.092076,14.449546,262.9894,0.037873644,0.8784242,0.028099801,2017-02-20 16:04:14
칼만2,10.36,3.8043063,3.513026,4.1185675,6.616395985292937,0,-4.119482,4.4414244,263.06824,0.03176499,0.86498517,0.009773844,2017-02-20 16:04:14
칼만2,10.479,3.5965133,3.3088286,3.9012256,6.253224391275581,0,-4.199388,-3.9100478,264.31738,0.118507855,0.5839872,0.039095376,2017-02-20 16:04:14
칼만2,10.599,3.27868,3.0414996,3.5948715,5.737905912962293,0,-4.199388,-3.9100478,264.31738,0.118507855,0.5839872,0.039095376,2017-02-20 16:04:14
칼만2,10.719,2.9226646,2.7038627,3.3376362,5.1954458474387115,0,-4.214236,-12.511631,264.66388,-0.13683382,0.90408057,0.07452556,2017-02-20 16:04:14
칼만2,10.838,2.611551,2.42576,3.0183449,4.670644110191262,0,-4.097858,-20.839634,265.2013,0.015882496,0.9260717,0.07696902,2017-02-20 16:04:15
칼만2,10.94,2.251345,2.0982242,2.6684434,4.073289700421649,0,-4.097858,-20.839634,265.2013,0.015882496,0.9260717,0.07696902,2017-02-20 16:04:15
칼만2,11.06,1.8948705,1.781809,2.36459,3.515204550982176,0,-3.8806126,-29.638018,264.67206,-0.036651913,0.6536258,0.058643065,2017-02-20 16:04:15
칼만2,11.161,1.569815,1.4851689,2.0478837,2.977225868193901,0,-4.1461406,-34.962147,265.82153,0.06963864,0.5815437,0.03176499,2017-02-20 16:04:15
칼만2,11.28,1.2326738,1.1935358,1.7475513,2.4490708338470926,0,-4.1461406,-34.962147,265.82153,0.06963864,0.5815437,0.03176499,2017-02-20 16:04:15
칼만2,11.4,0.9121708,0.89304394,1.4528682,1.9340137441780096,0,-4.220942,-41.267654,264.6322,-0.017104227,0.33475417,0.039095376,2017-02-20 16:04:15
칼만2,11.52,0.6008794,0.62799025,1.1535836,1.444362487550073,0,-4.5261235,-47.453144,264.93018,-0.013439035,0.8539896,0.16493362,2017-02-20 16:04:15
칼만2,11.639,0.3093385,0.38240257,0.85141534,0.9832751970901755,0,-4.5261235,-47.453144,264.93018,-0.013439035,0.8539896,0.16493362,2017-02-20 16:04:15
칼만2,11.76,-0.014875445,0.08105799,0.5682594,0.5742041818425045,0,-5.639162,-53.961365,266.56265,0.03176499,0.25289822,0.111177474,2017-02-20 16:04:15
칼만2,11.88,-0.29045534,-0.16853516,0.27499327,0.43403882741320193,0,-6.076729,-59.14903,266.09845,-0.013439035,0.77091193,0.07452556,2017-02-20 16:04:16
칼만2,11.999,-0.5965928,-0.43348026,-0.0059726844,0.7374711933307305,0,-6.076729,-59.14903,266.09845,-0.013439035,0.77091193,0.07452556,2017-02-20 16:04:16
칼만2,12.12,-0.7795444,-0.60608906,-0.1396143,0.9972590374075492,0,-6.0695634,-65.32188,264.97412,-0.039095376,-0.10140363,-0.1685988,2017-02-20 16:04:16
칼만2,12.239,-0.83692974,-0.7156377,-0.08933468,1.1047938120465242,0,-5.428435,-55.05741,268.12982,0.38973203,-3.1325169,-0.32742378,2017-02-20 16:04:16
칼만2,12.359,-0.5796206,-0.45661318,0.36460617,0.8230390629297466,0,-5.428435,-55.05741,268.12982,0.38973203,-3.1325169,-0.32742378,2017-02-20 16:04:16
칼만2,12.48,-0.003966103,0.08022509,0.98384225,0.9871156846107593,0,-3.7026815,-34.75913,266.45285,0.118507855,-2.0708332,-0.1001819,2017-02-20 16:04:16
칼만2,12.6,0.7406192,0.742594,1.577965,1.894712705354966,0,-3.8845809,-16.679613,265.12448,0.0012217305,-1.5968018,-0.010995574,2017-02-20 16:04:16
칼만2,12.72,1.3531575,1.3583586,2.2025704,2.920186630276213,0,-3.8845809,-16.679613,265.12448,0.0012217305,-1.5968018,-0.010995574,2017-02-20 16:04:16
칼만2,12.839,1.8869172,1.9039772,2.6448145,3.7657176405791932,0,-7.217036,-6.590367,268.97574,0.79045963,0.056199603,-0.10751228,2017-02-20 16:04:17
칼만2,12.961,2.2957475,2.362742,2.90666,4.393367614737698,0,-14.824593,-4.192753,278.20816,1.070236,0.20769419,-0.02565634,2017-02-20 16:04:17
칼만2,13.08,2.5035324,2.6737492,3.2887506,4.922650727397399,0,-14.824593,-4.192753,278.20816,1.070236,0.20769419,-0.02565634,2017-02-20 16:04:17
칼만2,13.2,2.8205793,3.0004942,3.475547,5.388697495718961,0,-25.911396,-7.1823545,275.9781,0.8014552,0.3005457,0.17959438,2017-02-20 16:04:17
칼만2,13.319,2.9818633,3.2509756,3.6937745,5.7536354321742635,0,-37.804497,-5.833661,281.60568,0.1600467,0.48258355,0.007330383,2017-02-20 16:04:17
칼만2,13.439,3.2483416,3.5777411,3.9306955,6.2291509839027395,0,-37.804497,-5.833661,281.60568,0.1600467,0.48258355,0.007330383,2017-02-20 16:04:17
칼만2,13.56,3.446555,3.8085723,4.0776196,6.558273004003535,0,-42.625317,-8.36835,280.46246,0.95905846,0.1600467,0.14294247,2017-02-20 16:04:17
칼만2,13.679,3.5995452,4.008503,4.0216665,6.722992159181354,0,-51.653652,-9.883944,283.0063,0.6768387,0.118507855,0.030543262,2017-02-20 16:04:17
칼만2,13.799,3.539577,3.9733708,3.9848657,6.6479647412409895,0,-51.653652,-9.883944,283.0063,0.6768387,0.118507855,0.030543262,2017-02-20 16:04:18
칼만2,13.92,3.5342906,4.015277,3.928495,6.636771110940771,0,-59.663567,-7.634396,283.00778,0.1001819,0.07696902,0.009773844,2017-02-20 16:04:18
칼만2,14.038,3.4306705,3.9199197,3.9777226,6.5542008056542915,0,-66.06192,-6.454878,285.03915,0.39950588,0.14538592,-0.03176499,2017-02-20 16:04:18
칼만2,14.16,3.448796,3.9135454,4.0234275,6.587715854944483,0,-66.06192,-6.454878,285.03915,0.39950588,0.14538592,-0.03176499,2017-02-20 16:04:18
칼만2,14.28,3.5083735,3.837635,3.9009879,6.500294887295606,0,-65.91725,-7.72764,280.31754,-0.88331115,-0.05009095,-0.21135938,2017-02-20 16:04:18
칼만2,14.399,3.3987198,3.623168,3.9292111,6.333825279435526,0,-47.1796,-13.454198,275.83398,-2.0109684,-0.5216789,-0.13439035,2017-02-20 16:04:18
칼만2,14.519,3.4472616,3.514724,4.016703,6.353802112121432,0,-47.1796,-13.454198,275.83398,-2.0109684,-0.5216789,-0.13439035,2017-02-20 16:04:18
칼만2,14.639,3.5999959,3.536319,4.0246286,6.454700458384931,0,-28.635338,-7.7182865,273.0228,-1.3610078,-0.080634214,0.02076942,2017-02-20 16:04:18
칼만2,14.759,3.569132,3.3532898,3.9865527,6.314733501385335,0,-12.233894,-3.4647908,266.9794,-1.6334536,-0.22113322,-0.012217305,2017-02-20 16:04:18
칼만2,14.879,3.5262516,3.1129248,3.7173522,5.995286310558321,0,-12.233894,-3.4647908,266.9794,-1.6334536,-0.22113322,-0.012217305,2017-02-20 16:04:19
칼만2,14.98,3.2539613,2.7854552,3.4392536,5.493222208604999,0,2.8780055,-4.293022,261.38705,-0.8894198,0.25534168,0.12461651,2017-02-20 16:04:19
칼만2,15.097,3.1086786,2.53556,3.3137972,5.20328728754808,0,2.8780055,-4.293022,261.38705,-0.8894198,0.25534168,0.12461651,2017-02-20 16:04:19
칼만2,15.199,2.984224,2.3906028,3.157804,4.959062554833321,0,12.331818,-3.912265,255.14273,-0.5925393,0.013439035,0.08552113,2017-02-20 16:04:19
칼만2,15.319,2.7931912,2.3065665,3.077434,4.753184866284424,0,14.140624,-2.0292583,262.04126,1.0164797,-0.22113322,-0.096516706,2017-02-20 16:04:19
칼만2,15.439,2.726616,2.4358165,3.022662,4.743850920601132,0,14.140624,-2.0292583,262.04126,1.0164797,-0.22113322,-0.096516706,2017-02-20 16:04:19
칼만2,15.558,2.6513174,2.5482907,3.0932345,4.805347988289072,0,5.4038553,-2.6348844,260.88855,1.1606439,0.25045475,0.02076942,2017-02-20 16:04:19
칼만2,15.678,2.768927,2.8022983,3.2886884,5.131793507741543,0,-11.788302,-1.8708622,260.3093,1.4941764,-0.13072516,-0.04153884,2017-02-20 16:04:19
칼만2,15.799,2.9949837,3.1453264,3.5724387,5.623639711019113,0,-11.788302,-1.8708622,260.3093,1.4941764,-0.13072516,-0.04153884,2017-02-20 16:04:20
칼만2,15.917,3.2355716,3.4791834,3.7356071,6.043873084567568,0,-26.802052,0.3493028,268.2341,1.142318,-0.18325958,-0.030543262,2017-02-20 16:04:20
칼만2,16.019,3.3861794,3.6935847,3.8223407,6.30230653594904,0,-39.392536,1.3430672,274.10614,1.3976597,0.18325958,0.014660766,2017-02-20 16:04:20
칼만2,16.139,3.4908543,3.841825,4.0102296,6.559544513733334,0,-39.392536,1.3430672,274.10614,1.3976597,0.18325958,0.014660766,2017-02-20 16:04:20
칼만2,16.259,3.629668,4.0348496,4.118844,6.8131767612984255,0,-51.20399,1.673912,282.1227,0.18081611,0.17959438,-0.09040806,2017-02-20 16:04:20
칼만2,16.379,3.7238507,4.1335106,4.281685,7.020384562465302,0,-57.590115,-0.4326238,285.95355,0.98349303,-0.036651913,0.018325957,2017-02-20 16:04:20
칼만2,16.498,3.859358,4.3130665,3.893221,6.975267464457291,0,-57.590115,-0.4326238,285.95355,0.98349303,-0.036651913,0.018325957,2017-02-20 16:04:20
칼만2,16.619,3.5073912,4.0460534,3.6743827,6.4941072867243195,0,-71.772514,-1.1909589,280.86008,1.0311406,-0.06841691,-0.096516706,2017-02-20 16:04:20
칼만2,16.74,3.4050272,3.7295432,3.036554,5.892738178386281,0,-99.78305,0.51216644,312.21848,-3.63587,0.344528,-0.54733527,2017-02-20 16:04:20
칼만2,16.859,2.680059,2.989268,3.4603784,5.300250777028867,0,-99.78305,0.51216644,312.21848,-3.63587,0.344528,-0.54733527,2017-02-20 16:04:21
칼만2,16.979,3.1567187,3.3925717,3.8339725,6.014462617801392,0,-39.778816,-8.0741005,281.57614,-1.8435913,-0.37507126,0.09407325,2017-02-20 16:04:21
칼만2,17.098,3.4938636,3.5619037,4.0917363,6.452638754418569,0,-30.779839,0.6980659,272.81985,-0.97249746,-0.06352998,0.11728613,2017-02-20 16:04:21
칼만2,17.218,3.7330294,3.706576,4.1700354,6.7129285425701,0,-30.779839,0.6980659,272.81985,-0.97249746,-0.06352998,0.11728613,2017-02-20 16:04:21
칼만2,17.338,3.7011626,3.49007,4.0032773,6.473439805004131,0,-22.383652,0.6250959,261.48755,-0.9957104,0.45081854,0.13805555,2017-02-20 16:04:21
칼만2,17.47,3.4618983,3.1574109,3.869434,6.076718173527993,0,-8.056637,-4.6193953,265.88177,-0.9089675,0.18325958,-0.12461651,2017-02-20 16:04:21
칼만2,17.578,3.4166296,3.050627,3.7236133,5.9029635166684615,0,-8.056637,-4.6193953,265.88177,-0.9089675,0.18325958,-0.12461651,2017-02-20 16:04:21
칼만2,17.697,3.330914,2.9156709,3.5425062,5.669697976855673,0,1.1253096,-4.091628,261.98727,-0.5864306,-0.5338962,-0.029321533,2017-02-20 16:04:21
칼만2,17.819,3.1968708,2.763176,3.4610007,5.462018862997851,0,5.796264,-1.5855249,260.7536,-0.14049901,-0.1563815,-0.03176499,2017-02-20 16:04:22
칼만2,17.937,3.1285846,2.715962,3.368627,5.339675955866753,0,5.796264,-1.5855249,260.7536,-0.14049901,-0.1563815,-0.03176499,2017-02-20 16:04:22
칼만2,18.057,3.004002,2.6207674,3.298203,5.174030641991522,0,6.779636,-1.0020713,264.23364,0.14049901,0.3555236,0.028099801,2017-02-20 16:04:22
칼만2,18.179,2.8528192,2.5279224,3.1877704,4.9689887243416075,0,5.0734367,-5.45897,267.10345,0.35185838,0.7684685,0.06719518,2017-02-20 16:04:22
칼만2,18.299,2.6829705,2.390857,3.0610101,4.720626113716764,0,5.0734367,-5.45897,267.10345,0.35185838,0.7684685,0.06719518,2017-02-20 16:04:22
칼만2,18.419,2.506091,2.255173,2.906803,4.4514942281360055,0,2.592918,-12.193962,266.65842,0.10995574,0.61819565,0.09040806,2017-02-20 16:04:22
칼만2,18.537,2.3009593,2.074337,2.7249486,4.125849373529162,0,1.0461253,-18.549711,266.37823,0.06352998,0.4569272,0.042760566,2017-02-20 16:04:22
칼만2,18.659,2.098369,1.8939788,2.5576475,3.8120687766129246,0,1.0461253,-18.549711,266.37823,0.06352998,0.4569272,0.042760566,2017-02-20 16:04:22
칼만2,18.779,1.8948263,1.7082039,2.356064,3.472659678045142,0,0.3257642,-23.272942,266.0268,0.061086524,0.44348818,0.04153884,2017-02-20 16:04:23
칼만2,18.898,1.6787108,1.5484041,2.2071378,3.17601678694522,0,-0.52100015,-27.874462,266.41382,-0.034208454,-0.07941248,-0.017104227,2017-02-20 16:04:23
칼만2,19.019,1.6361921,1.4739445,2.231319,3.1350313099412666,0,-0.52100015,-27.874462,266.41382,-0.034208454,-0.07941248,-0.017104227,2017-02-20 16:04:23
